$GPGGA,045116.00,3911.6401611,N,09634.4651876,W,4,13,0.8,318.789,M,-28.308,M,13.0,1015*47
$GPGGA,045116.10,3911.6401636,N,09634.4651944,W,4,13,0.8,318.811,M,-28.308,M,13.0,1015*4D
$GPGGA,045116.20,3911.6401626,N,09634.4651934,W,4,13,0.8,318.807,M,-28.308,M,13.0,1015*4F
$GPGGA,045116.30,3911.6401648,N,09634.4651925,W,4,13,0.8,318.806,M,-28.308,M,13.0,1015*47
$GPGGA,045116.40,3911.6401624,N,09634.4651904,W,4,13,0.8,318.817,M,-28.308,M,13.0,1015*49
$GPGGA,045116.50,3911.6401614,N,09634.4651852,W,4,13,0.8,318.801,M,-28.308,M,13.0,1015*4E
$GPGGA,045116.60,3911.6401685,N,09634.4651870,W,4,13,0.8,318.796,M,-28.308,M,13.0,1015*44
$GPGGA,045116.70,3911.6401619,N,09634.4651904,W,4,13,0.8,318.803,M,-28.308,M,13.0,1015*41
$GPGGA,045116.80,3911.6401621,N,09634.4651874,W,4,13,0.8,318.811,M,-28.308,M,13.0,1015*40
$GPGGA,045116.90,3911.6401612,N,09634.4651891,W,4,13,0.8,318.809,M,-28.308,M,13.0,1015*43
$GPGGA,045117.00,3911.6401648,N,09634.4651924,W,4,13,0.8,318.806,M,-28.308,M,14.0,1015*43
$GPGGA,045117.10,3911.6401648,N,09634.4651870,W,4,13,0.8,318.811,M,-28.308,M,14.0,1015*44
$GPGGA,045117.20,3911.6401639,N,09634.4651872,W,4,13,0.8,318.806,M,-28.308,M,14.0,1015*45
$GPGGA,045117.30,3911.6401612,N,09634.4651852,W,4,13,0.8,318.789,M,-28.308,M,14.0,1015*47
$GPGGA,045117.40,3911.6401655,N,09634.4651875,W,4,13,0.8,318.803,M,-28.308,M,14.0,1015*4B
$GPGGA,045117.50,3911.6401594,N,09634.4651857,W,4,13,0.8,318.785,M,-28.308,M,14.0,1015*45
$GPGGA,045117.60,3911.6401626,N,09634.4651879,W,4,13,0.8,318.795,M,-28.308,M,14.0,1015*41
$GPGGA,045117.70,3911.6401621,N,09634.4651912,W,4,13,0.8,318.798,M,-28.308,M,14.0,1015*46
$GPGGA,045117.80,3911.6401584,N,09634.4651934,W,4,13,0.8,318.790,M,-28.308,M,14.0,1015*49
$GPGGA,045117.90,3911.6401615,N,09634.4651871,W,4,13,0.8,318.790,M,-28.308,M,14.0,1015*43
$GPGGA,045118.00,3911.6401639,N,09634.4651921,W,4,13,0.8,318.809,M,-28.308,M,15.0,1015*41
$GPGGA,045118.10,3911.6401581,N,09634.4651871,W,4,13,0.8,318.794,M,-28.308,M,15.0,1015*4F
$GPGGA,045118.20,3911.6401669,N,09634.4651907,W,4,13,0.8,318.820,M,-28.308,M,15.0,1015*49
$GPGGA,045118.30,3911.6401639,N,09634.4651873,W,4,13,0.8,318.798,M,-28.308,M,15.0,1015*43
$GPGGA,045118.40,3911.6401673,N,09634.4651894,W,4,13,0.8,318.812,M,-28.308,M,15.0,1015*4E
$GPGGA,045118.50,3911.6401650,N,09634.4651888,W,4,13,0.8,318.811,M,-28.308,M,15.0,1015*40
$GPGGA,045118.60,3911.6401654,N,09634.4651885,W,4,13,0.8,318.807,M,-28.308,M,15.0,1015*4D
