$GPGST,051002.30,0.063,0.030,0.020,292.510,0.022,0.029,0.051*54
$GPGST,051002.40,0.063,0.030,0.020,292.510,0.022,0.029,0.051*53
$GPGST,051002.50,0.063,0.030,0.020,292.510,0.022,0.029,0.051*52
$GPGST,051002.60,0.063,0.030,0.020,292.510,0.022,0.029,0.051*51
$GPGST,051002.70,0.063,0.030,0.020,292.510,0.022,0.029,0.051*50
$GPGST,051002.80,0.063,0.030,0.020,292.510,0.022,0.029,0.051*5F
$GPGST,051002.90,0.063,0.030,0.020,292.510,0.022,0.029,0.051*5E
$GPGST,051003.00,0.063,0.030,0.020,292.510,0.022,0.029,0.052*55
$GPGST,051003.10,0.063,0.030,0.020,292.510,0.022,0.029,0.052*54
$GPGST,051003.20,0.063,0.030,0.020,292.510,0.022,0.029,0.052*57
$GPGST,051003.30,0.063,0.030,0.020,292.510,0.022,0.029,0.052*56
$GPGST,051003.40,0.063,0.030,0.020,292.510,0.022,0.029,0.052*51
$GPGST,051003.50,0.063,0.030,0.020,292.510,0.022,0.029,0.052*50
$GPGST,051003.60,0.063,0.030,0.020,292.510,0.022,0.029,0.052*53
$GPGST,051003.70,0.063,0.030,0.020,292.510,0.022,0.029,0.052*52
$GPGST,051003.80,0.063,0.030,0.020,292.510,0.022,0.029,0.052*5D
$GPGST,051003.90,0.063,0.030,0.020,292.510,0.022,0.029,0.052*5C
$GPGST,051004.00,0.063,0.030,0.021,292.510,0.022,0.029,0.052*53
$GPGST,051004.10,0.063,0.030,0.021,292.510,0.022,0.029,0.052*52
$GPGST,051004.20,0.063,0.030,0.021,292.510,0.022,0.029,0.052*51
$GPGST,051004.30,0.063,0.030,0.021,292.510,0.022,0.029,0.052*50
$GPGST,051004.40,0.063,0.030,0.021,292.510,0.022,0.029,0.052*57
$GPGST,051004.50,0.063,0.030,0.021,292.510,0.022,0.029,0.052*56
$GPGST,051004.60,0.063,0.030,0.021,292.510,0.022,0.029,0.052*55
$GPGST,051004.70,0.063,0.030,0.021,292.510,0.022,0.029,0.052*54
$GPGST,051004.80,0.063,0.030,0.021,292.510,0.022,0.029,0.052*5B
$GPGST,051004.90,0.063,0.030,0.021,292.510,0.022,0.029,0.052*5A
$GPGST,051005.00,0.064,0.031,0.021,292.510,0.022,0.029,0.052*54
$GPGST,051005.10,0.064,0.031,0.021,292.510,0.022,0.029,0.052*55
$GPGST,051005.20,0.064,0.031,0.021,292.510,0.022,0.029,0.052*56
$GPGST,051005.30,0.064,0.031,0.021,292.510,0.022,0.029,0.052*57
$GPGST,051005.40,0.064,0.031,0.021,292.510,0.022,0.029,0.052*50
$GPGST,051005.50,0.064,0.031,0.021,292.510,0.022,0.029,0.052*51
$GPGST,051005.60,0.064,0.031,0.021,292.510,0.022,0.029,0.052*52
$GPGST,051005.70,0.064,0.031,0.021,292.510,0.022,0.029,0.052*53
$GPGST,051005.80,0.064,0.031,0.021,292.510,0.022,0.029,0.052*5C
$GPGST,051005.90,0.064,0.031,0.021,292.510,0.022,0.029,0.052*5D
$GPGST,051006.00,0.064,0.031,0.021,292.510,0.022,0.029,0.052*57
$GPGST,051006.10,0.064,0.031,0.021,292.510,0.022,0.029,0.052*56
$GPGST,051006.20,0.064,0.031,0.021,292.510,0.022,0.029,0.052*55
$GPGST,051006.30,0.064,0.031,0.021,292.510,0.022,0.029,0.052*54
$GPGST,051006.40,0.064,0.031,0.021,292.510,0.022,0.029,0.052*53
$GPGST,051006.50,0.064,0.031,0.021,292.510,0.022,0.029,0.052*52
$GPGST,051006.60,0.064,0.031,0.021,292.510,0.022,0.029,0.052*51
$GPGST,051006.70,0.064,0.031,0.021,292.510,0.022,0.029,0.052*50
$GPGST,051006.80,0.064,0.031,0.021,292.510,0.022,0.029,0.052*5F
$GPGST,051006.90,0.064,0.031,0.021,292.510,0.022,0.029,0.052*5E
$GPGST,051007.00,0.064,0.031,0.021,292.510,0.023,0.030,0.052*5F
$GPGST,051007.10,0.064,0.031,0.021,292.510,0.023,0.030,0.052*5E
$GPGST,051007.20,0.064,0.031,0.021,292.510,0.023,0.030,0.052*5D
$GPGST,051007.30,0.064,0.031,0.021,292.510,0.023,0.030,0.052*5C
$GPGST,051007.40,0.064,0.031,0.021,292.510,0.023,0.030,0.052*5B
$GPGST,051007.50,0.064,0.031,0.021,292.510,0.023,0.030,0.052*5A
$GPGST,051007.60,0.064,0.031,0.021,292.510,0.023,0.030,0.052*59
$GPGST,051007.70,0.064,0.031,0.021,292.510,0.023,0.030,0.052*58
